GAS_ZONES,TIMESERIES,gas_import_ref_quantity,gas_export_ref_quantity
LA,20220503,0,0
MD,20220503,0,0
CA,20220503,0,609598.819479744
MT,20220503,870409.410960386,0
MS,20220503,0,0
ND,20220503,1044669.86609894,0
ID,20220503,1831426.46302257,0
GA,20220503,0,0
NH,20220503,226812.569716011,0
NY,20220503,398283.389104459,0
AZ,20220503,0,459129.624753011
ND,20220530,1044669.86609894,0
AZ,20220530,0,459129.624753011
MA,20220530,0,0
LA,20220530,0,0
MS,20220530,0,0
CA,20220530,0,609598.819479744
FL,20220530,0,0
MT,20220530,870409.410960386,0
MD,20220530,0,0
MN,20220530,723059.536270623,0
TX,20220530,2427.0510872126,8216776.34440025
VT,20220530,30833.2932704152,0
MI,20220530,64152.5576357624,2377285.96714683
WA,20220530,770281.656303617,96106.375803674
ME,20220530,129037.149386195,0
NY,20220530,398283.389104459,0
GA,20220530,0,0
NH,20220530,226812.569716011,0
ID,20220530,1831426.46302257,0
ID,20220531,1831426.46302257,0
MA,20220531,0,0
FL,20220531,0,0
NY,20220531,398283.389104459,0
VT,20220531,30833.2932704152,0
MS,20220531,0,0
CA,20220531,0,609598.819479744
MT,20220531,870409.410960386,0
NH,20220531,226812.569716011,0
AZ,20220531,0,459129.624753011
TX,20220531,2427.0510872126,8216776.34440025
MI,20220531,64152.5576357624,2377285.96714683
LA,20220531,0,0
WA,20220531,770281.656303617,96106.375803674
ME,20220531,129037.149386195,0
MD,20220531,0,0
MN,20220531,723059.536270623,0
GA,20220531,0,0
ND,20220531,1044669.86609894,0
MT,20220504,870409.410960386,0
FL,20220504,0,0
GA,20220504,0,0
TX,20220504,2427.0510872126,8216776.34440025
WA,20220504,770281.656303617,96106.375803674
MA,20220504,0,0
ID,20220504,1831426.46302257,0
NH,20220504,226812.569716011,0
CA,20220504,0,609598.819479744
MS,20220504,0,0
MI,20220504,64152.5576357624,2377285.96714683
VT,20220504,30833.2932704152,0
AZ,20220504,0,459129.624753011
ME,20220504,129037.149386195,0
ND,20220504,1044669.86609894,0
NY,20220504,398283.389104459,0
LA,20220504,0,0
MN,20220504,723059.536270623,0
MD,20220504,0,0
AZ,20220505,0,459129.624753011
MA,20220505,0,0
MD,20220505,0,0
ID,20220505,1831426.46302257,0
WA,20220505,770281.656303617,96106.375803674
MI,20220505,64152.5576357624,2377285.96714683
FL,20220505,0,0
TX,20220505,2427.0510872126,8216776.34440025
ME,20220505,129037.149386195,0
MT,20220505,870409.410960386,0
NY,20220505,398283.389104459,0
CA,20220505,0,609598.819479744
MN,20220505,723059.536270623,0
GA,20220505,0,0
LA,20220505,0,0
ND,20220505,1044669.86609894,0
VT,20220505,30833.2932704152,0
MS,20220505,0,0
NH,20220505,226812.569716011,0
MT,20220506,870409.410960386,0
NH,20220506,226812.569716011,0
MD,20220506,0,0
ID,20220506,1831426.46302257,0
NY,20220506,398283.389104459,0
CA,20220506,0,609598.819479744
ND,20220506,1044669.86609894,0
LA,20220506,0,0
FL,20220506,0,0
TX,20220506,2427.0510872126,8216776.34440025
WA,20220506,770281.656303617,96106.375803674
VT,20220506,30833.2932704152,0
MA,20220506,0,0
MS,20220506,0,0
ME,20220506,129037.149386195,0
GA,20220506,0,0
AZ,20220506,0,459129.624753011
MN,20220506,723059.536270623,0
MI,20220506,64152.5576357624,2377285.96714683
MD,20220507,0,0
NH,20220507,226812.569716011,0
MS,20220507,0,0
VT,20220507,30833.2932704152,0
MT,20220507,870409.410960386,0
MA,20220507,0,0
NY,20220507,398283.389104459,0
CA,20220507,0,609598.819479744
MN,20220507,723059.536270623,0
AZ,20220507,0,459129.624753011
MI,20220507,64152.5576357624,2377285.96714683
ND,20220507,1044669.86609894,0
LA,20220507,0,0
ID,20220507,1831426.46302257,0
ME,20220507,129037.149386195,0
GA,20220507,0,0
WA,20220507,770281.656303617,96106.375803674
TX,20220507,2427.0510872126,8216776.34440025
FL,20220507,0,0
MN,20220508,723059.536270623,0
MS,20220508,0,0
MT,20220508,870409.410960386,0
NH,20220508,226812.569716011,0
NY,20220508,398283.389104459,0
TX,20220508,2427.0510872126,8216776.34440025
MD,20220508,0,0
GA,20220508,0,0
ID,20220508,1831426.46302257,0
CA,20220508,0,609598.819479744
ME,20220508,129037.149386195,0
MI,20220508,64152.5576357624,2377285.96714683
WA,20220508,770281.656303617,96106.375803674
ND,20220508,1044669.86609894,0
FL,20220508,0,0
VT,20220508,30833.2932704152,0
AZ,20220508,0,459129.624753011
LA,20220508,0,0
MA,20220508,0,0
MA,20220509,0,0
LA,20220509,0,0
NH,20220509,226812.569716011,0
VT,20220509,30833.2932704152,0
MD,20220509,0,0
NY,20220509,398283.389104459,0
MS,20220509,0,0
ND,20220509,1044669.86609894,0
AZ,20220509,0,459129.624753011
TX,20220509,2427.0510872126,8216776.34440025
MN,20220509,723059.536270623,0
ID,20220509,1831426.46302257,0
ME,20220509,129037.149386195,0
MT,20220509,870409.410960386,0
GA,20220509,0,0
WA,20220509,770281.656303617,96106.375803674
MI,20220509,64152.5576357624,2377285.96714683
CA,20220509,0,609598.819479744
FL,20220509,0,0
LA,20220601,0,0
NY,20220601,388102.121429369,0
MD,20220601,0,0
NH,20220601,221014.588812146,0
TX,20220601,2365.00868861899,7852368.74024916
ND,20220601,1017965.1030337,0
VT,20220601,30045.1057118114,0
AZ,20220601,0,439277.675443626
WA,20220601,750591.044185261,91844.133206049
ID,20220601,1784609.94102499,0
ME,20220601,125738.589130178,0
GA,20220601,0,0
FL,20220601,0,0
MN,20220601,704576.057207259,0
CA,20220601,0,582595.661586966
MS,20220601,0,0
MI,20220601,62512.6339552894,2271855.19388983
MT,20220601,848159.24577064,0
MA,20220601,0,0
MA,20220610,0,0
MI,20220610,62512.6339552894,2271855.19388983
CA,20220610,0,582595.661586966
MN,20220610,704576.057207259,0
ID,20220610,1784609.94102499,0
TX,20220610,2365.00868861899,7852368.74024916
AZ,20220610,0,439277.675443626
LA,20220610,0,0
NH,20220610,221014.588812146,0
WA,20220610,750591.044185261,91844.133206049
ND,20220610,1017965.1030337,0
MD,20220610,0,0
MS,20220610,0,0
MT,20220610,848159.24577064,0
FL,20220610,0,0
ME,20220610,125738.589130178,0
VT,20220610,30045.1057118114,0
NY,20220610,388102.121429369,0
GA,20220610,0,0
TX,20220611,2365.00868861899,7852368.74024916
MA,20220611,0,0
MS,20220611,0,0
WA,20220611,750591.044185261,91844.133206049
NY,20220611,388102.121429369,0
ND,20220611,1017965.1030337,0
MI,20220611,62512.6339552894,2271855.19388983
MN,20220611,704576.057207259,0
CA,20220611,0,582595.661586966
ME,20220611,125738.589130178,0
VT,20220611,30045.1057118114,0
MD,20220611,0,0
FL,20220611,0,0
NH,20220611,221014.588812146,0
AZ,20220611,0,439277.675443626
LA,20220611,0,0
GA,20220611,0,0
ID,20220611,1784609.94102499,0
MT,20220611,848159.24577064,0
MS,20220612,0,0
MA,20220612,0,0
MN,20220612,704576.057207259,0
MI,20220612,62512.6339552894,2271855.19388983
AZ,20220612,0,439277.675443626
NH,20220612,221014.588812146,0
NY,20220612,388102.121429369,0
CA,20220612,0,582595.661586966
MD,20220612,0,0
ND,20220612,1017965.1030337,0
FL,20220612,0,0
MT,20220612,848159.24577064,0
ME,20220612,125738.589130178,0
ID,20220612,1784609.94102499,0
WA,20220612,750591.044185261,91844.133206049
LA,20220612,0,0
TX,20220612,2365.00868861899,7852368.74024916
VT,20220612,30045.1057118114,0
GA,20220612,0,0
MI,20220613,62512.6339552894,2271855.19388983
FL,20220613,0,0
LA,20220613,0,0
ND,20220613,1017965.1030337,0
MT,20220613,848159.24577064,0
NY,20220613,388102.121429369,0
MS,20220613,0,0
ME,20220613,125738.589130178,0
GA,20220613,0,0
MD,20220613,0,0
CA,20220613,0,582595.661586966
NH,20220613,221014.588812146,0
MN,20220613,704576.057207259,0
VT,20220613,30045.1057118114,0
MA,20220613,0,0
WA,20220613,750591.044185261,91844.133206049
ID,20220613,1784609.94102499,0
TX,20220613,2365.00868861899,7852368.74024916
AZ,20220613,0,439277.675443626
NY,20220614,388102.121429369,0
FL,20220614,0,0
MD,20220614,0,0
CA,20220614,0,582595.661586966
ND,20220614,1017965.1030337,0
MA,20220614,0,0
WA,20220614,750591.044185261,91844.133206049
MN,20220614,704576.057207259,0
ID,20220614,1784609.94102499,0
GA,20220614,0,0
AZ,20220614,0,439277.675443626
MI,20220614,62512.6339552894,2271855.19388983
TX,20220614,2365.00868861899,7852368.74024916
MS,20220614,0,0
MT,20220614,848159.24577064,0
LA,20220614,0,0
NH,20220614,221014.588812146,0
VT,20220614,30045.1057118114,0
ME,20220614,125738.589130178,0
GA,20220615,0,0
TX,20220615,2365.00868861899,7852368.74024916
LA,20220615,0,0
MI,20220615,62512.6339552894,2271855.19388983
ID,20220615,1784609.94102499,0
ME,20220615,125738.589130178,0
CA,20220615,0,582595.661586966
VT,20220615,30045.1057118114,0
NH,20220615,221014.588812146,0
WA,20220615,750591.044185261,91844.133206049
MS,20220615,0,0
AZ,20220615,0,439277.675443626
MA,20220615,0,0
MD,20220615,0,0
FL,20220615,0,0
MT,20220615,848159.24577064,0
NY,20220615,388102.121429369,0
ND,20220615,1017965.1030337,0
MN,20220615,704576.057207259,0
NY,20220616,388102.121429369,0
MD,20220616,0,0
CA,20220616,0,582595.661586966
ME,20220616,125738.589130178,0
ID,20220616,1784609.94102499,0
WA,20220616,750591.044185261,91844.133206049
MI,20220616,62512.6339552894,2271855.19388983
AZ,20220616,0,439277.675443626
TX,20220616,2365.00868861899,7852368.74024916
NH,20220616,221014.588812146,0
GA,20220616,0,0
VT,20220616,30045.1057118114,0
FL,20220616,0,0
LA,20220616,0,0
MS,20220616,0,0
ND,20220616,1017965.1030337,0
MN,20220616,704576.057207259,0
MT,20220616,848159.24577064,0
MA,20220616,0,0
LA,20220617,0,0
GA,20220617,0,0
MS,20220617,0,0
MI,20220617,62512.6339552894,2271855.19388983
ID,20220617,1784609.94102499,0
CA,20220617,0,582595.661586966
FL,20220617,0,0
MT,20220617,848159.24577064,0
WA,20220617,750591.044185261,91844.133206049
NY,20220617,388102.121429369,0
MA,20220617,0,0
NH,20220617,221014.588812146,0
MD,20220617,0,0
ME,20220617,125738.589130178,0
ND,20220617,1017965.1030337,0
VT,20220617,30045.1057118114,0
MN,20220617,704576.057207259,0
TX,20220617,2365.00868861899,7852368.74024916
AZ,20220617,0,439277.675443626
ID,20220618,1784609.94102499,0
MD,20220618,0,0
WA,20220618,750591.044185261,91844.133206049
ND,20220618,1017965.1030337,0
MT,20220618,848159.24577064,0
ME,20220618,125738.589130178,0
MI,20220618,62512.6339552894,2271855.19388983
MS,20220618,0,0
LA,20220618,0,0
CA,20220618,0,582595.661586966
TX,20220618,2365.00868861899,7852368.74024916
AZ,20220618,0,439277.675443626
MN,20220618,704576.057207259,0
FL,20220618,0,0
GA,20220618,0,0
VT,20220618,30045.1057118114,0
NH,20220618,221014.588812146,0
NY,20220618,388102.121429369,0
MA,20220618,0,0
MI,20220619,62512.6339552894,2271855.19388983
ID,20220619,1784609.94102499,0
MD,20220619,0,0
NY,20220619,388102.121429369,0
MS,20220619,0,0
ND,20220619,1017965.1030337,0
NH,20220619,221014.588812146,0
CA,20220619,0,582595.661586966
WA,20220619,750591.044185261,91844.133206049
LA,20220619,0,0
MT,20220619,848159.24577064,0
AZ,20220619,0,439277.675443626
TX,20220619,2365.00868861899,7852368.74024916
GA,20220619,0,0
ME,20220619,125738.589130178,0
MN,20220619,704576.057207259,0
VT,20220619,30045.1057118114,0
FL,20220619,0,0
MA,20220619,0,0
VT,20220602,30045.1057118114,0
CA,20220602,0,582595.661586966
NH,20220602,221014.588812146,0
MN,20220602,704576.057207259,0
MT,20220602,848159.24577064,0
WA,20220602,750591.044185261,91844.133206049
MD,20220602,0,0
MS,20220602,0,0
FL,20220602,0,0
TX,20220602,2365.00868861899,7852368.74024916
ME,20220602,125738.589130178,0
MA,20220602,0,0
MI,20220602,62512.6339552894,2271855.19388983
AZ,20220602,0,439277.675443626
NY,20220602,388102.121429369,0
LA,20220602,0,0
ID,20220602,1784609.94102499,0
GA,20220602,0,0
ND,20220602,1017965.1030337,0
TX,20220620,2365.00868861899,7852368.74024916
GA,20220620,0,0
LA,20220620,0,0
CA,20220620,0,582595.661586966
ME,20220620,125738.589130178,0
MA,20220620,0,0
MI,20220620,62512.6339552894,2271855.19388983
ND,20220620,1017965.1030337,0
FL,20220620,0,0
WA,20220620,750591.044185261,91844.133206049
MS,20220620,0,0
MD,20220620,0,0
NY,20220620,388102.121429369,0
ID,20220620,1784609.94102499,0
VT,20220620,30045.1057118114,0
MN,20220620,704576.057207259,0
NH,20220620,221014.588812146,0
AZ,20220620,0,439277.675443626
MT,20220620,848159.24577064,0
TX,20220621,2365.00868861899,7852368.74024916
MD,20220621,0,0
AZ,20220621,0,439277.675443626
NH,20220621,221014.588812146,0
LA,20220621,0,0
WA,20220621,750591.044185261,91844.133206049
MT,20220621,848159.24577064,0
ME,20220621,125738.589130178,0
VT,20220621,30045.1057118114,0
ND,20220621,1017965.1030337,0
GA,20220621,0,0
MA,20220621,0,0
CA,20220621,0,582595.661586966
MN,20220621,704576.057207259,0
ID,20220621,1784609.94102499,0
FL,20220621,0,0
MI,20220621,62512.6339552894,2271855.19388983
MS,20220621,0,0
NY,20220621,388102.121429369,0
ID,20220622,1784609.94102499,0
ME,20220622,125738.589130178,0
CA,20220622,0,582595.661586966
MT,20220622,848159.24577064,0
VT,20220622,30045.1057118114,0
MS,20220622,0,0
MN,20220622,704576.057207259,0
GA,20220622,0,0
LA,20220622,0,0
NY,20220622,388102.121429369,0
MA,20220622,0,0
FL,20220622,0,0
TX,20220622,2365.00868861899,7852368.74024916
NH,20220622,221014.588812146,0
AZ,20220622,0,439277.675443626
MI,20220622,62512.6339552894,2271855.19388983
MD,20220622,0,0
ND,20220622,1017965.1030337,0
WA,20220622,750591.044185261,91844.133206049
MI,20220623,62512.6339552894,2271855.19388983
MA,20220623,0,0
MD,20220623,0,0
ME,20220623,125738.589130178,0
ID,20220623,1784609.94102499,0
TX,20220623,2365.00868861899,7852368.74024916
LA,20220623,0,0
VT,20220623,30045.1057118114,0
MS,20220623,0,0
ND,20220623,1017965.1030337,0
GA,20220623,0,0
CA,20220623,0,582595.661586966
MN,20220623,704576.057207259,0
FL,20220623,0,0
NY,20220623,388102.121429369,0
AZ,20220623,0,439277.675443626
WA,20220623,750591.044185261,91844.133206049
NH,20220623,221014.588812146,0
MT,20220623,848159.24577064,0
ME,20220624,125738.589130178,0
CA,20220624,0,582595.661586966
NH,20220624,221014.588812146,0
MD,20220624,0,0
ID,20220624,1784609.94102499,0
ND,20220624,1017965.1030337,0
MN,20220624,704576.057207259,0
FL,20220624,0,0
MS,20220624,0,0
WA,20220624,750591.044185261,91844.133206049
GA,20220624,0,0
NY,20220624,388102.121429369,0
MA,20220624,0,0
AZ,20220624,0,439277.675443626
MI,20220624,62512.6339552894,2271855.19388983
LA,20220624,0,0
TX,20220624,2365.00868861899,7852368.74024916
VT,20220624,30045.1057118114,0
MT,20220624,848159.24577064,0
MN,20220625,704576.057207259,0
MS,20220625,0,0
MD,20220625,0,0
AZ,20220625,0,439277.675443626
ID,20220625,1784609.94102499,0
CA,20220625,0,582595.661586966
MA,20220625,0,0
MI,20220625,62512.6339552894,2271855.19388983
VT,20220625,30045.1057118114,0
TX,20220625,2365.00868861899,7852368.74024916
NY,20220625,388102.121429369,0
LA,20220625,0,0
ME,20220625,125738.589130178,0
GA,20220625,0,0
NH,20220625,221014.588812146,0
WA,20220625,750591.044185261,91844.133206049
ND,20220625,1017965.1030337,0
FL,20220625,0,0
MT,20220625,848159.24577064,0
FL,20220626,0,0
TX,20220626,2365.00868861899,7852368.74024916
NY,20220626,388102.121429369,0
CA,20220626,0,582595.661586966
MA,20220626,0,0
AZ,20220626,0,439277.675443626
ID,20220626,1784609.94102499,0
GA,20220626,0,0
MD,20220626,0,0
ND,20220626,1017965.1030337,0
NH,20220626,221014.588812146,0
VT,20220626,30045.1057118114,0
WA,20220626,750591.044185261,91844.133206049
MS,20220626,0,0
ME,20220626,125738.589130178,0
MI,20220626,62512.6339552894,2271855.19388983
MT,20220626,848159.24577064,0
MN,20220626,704576.057207259,0
LA,20220626,0,0
MS,20220627,0,0
GA,20220627,0,0
AZ,20220627,0,439277.675443626
VT,20220627,30045.1057118114,0
LA,20220627,0,0
FL,20220627,0,0
MN,20220627,704576.057207259,0
ME,20220627,125738.589130178,0
MA,20220627,0,0
ID,20220627,1784609.94102499,0
MI,20220627,62512.6339552894,2271855.19388983
WA,20220627,750591.044185261,91844.133206049
ND,20220627,1017965.1030337,0
NH,20220627,221014.588812146,0
NY,20220627,388102.121429369,0
CA,20220627,0,582595.661586966
MD,20220627,0,0
MT,20220627,848159.24577064,0
TX,20220627,2365.00868861899,7852368.74024916
MS,20220628,0,0
GA,20220628,0,0
WA,20220628,750591.044185261,91844.133206049
MI,20220628,62512.6339552894,2271855.19388983
CA,20220628,0,582595.661586966
LA,20220628,0,0
MN,20220628,704576.057207259,0
MA,20220628,0,0
NY,20220628,388102.121429369,0
TX,20220628,2365.00868861899,7852368.74024916
ID,20220628,1784609.94102499,0
FL,20220628,0,0
ME,20220628,125738.589130178,0
NH,20220628,221014.588812146,0
VT,20220628,30045.1057118114,0
AZ,20220628,0,439277.675443626
ND,20220628,1017965.1030337,0
MT,20220628,848159.24577064,0
MD,20220628,0,0
WA,20220629,750591.044185261,91844.133206049
ME,20220629,125738.589130178,0
MT,20220629,848159.24577064,0
LA,20220629,0,0
ID,20220629,1784609.94102499,0
MA,20220629,0,0
MS,20220629,0,0
MN,20220629,704576.057207259,0
VT,20220629,30045.1057118114,0
CA,20220629,0,582595.661586966
FL,20220629,0,0
NY,20220629,388102.121429369,0
ND,20220629,1017965.1030337,0
GA,20220629,0,0
AZ,20220629,0,439277.675443626
TX,20220629,2365.00868861899,7852368.74024916
NH,20220629,221014.588812146,0
MD,20220629,0,0
MI,20220629,62512.6339552894,2271855.19388983
CA,20220603,0,582595.661586966
MS,20220603,0,0
ND,20220603,1017965.1030337,0
ME,20220603,125738.589130178,0
AZ,20220603,0,439277.675443626
VT,20220603,30045.1057118114,0
MN,20220603,704576.057207259,0
MD,20220603,0,0
MT,20220603,848159.24577064,0
FL,20220603,0,0
MA,20220603,0,0
ID,20220603,1784609.94102499,0
WA,20220603,750591.044185261,91844.133206049
LA,20220603,0,0
GA,20220603,0,0
NH,20220603,221014.588812146,0
TX,20220603,2365.00868861899,7852368.74024916
NY,20220603,388102.121429369,0
MI,20220603,62512.6339552894,2271855.19388983
MS,20220630,0,0
MI,20220630,62512.6339552894,2271855.19388983
CA,20220630,0,582595.661586966
MN,20220630,704576.057207259,0
AZ,20220630,0,439277.675443626
LA,20220630,0,0
GA,20220630,0,0
ME,20220630,125738.589130178,0
FL,20220630,0,0
NY,20220630,388102.121429369,0
WA,20220630,750591.044185261,91844.133206049
ID,20220630,1784609.94102499,0
TX,20220630,2365.00868861899,7852368.74024916
NH,20220630,221014.588812146,0
VT,20220630,30045.1057118114,0
ND,20220630,1017965.1030337,0
MD,20220630,0,0
MT,20220630,848159.24577064,0
MA,20220630,0,0
GA,20220604,0,0
ME,20220604,125738.589130178,0
MN,20220604,704576.057207259,0
MD,20220604,0,0
MA,20220604,0,0
TX,20220604,2365.00868861899,7852368.74024916
ID,20220604,1784609.94102499,0
AZ,20220604,0,439277.675443626
NY,20220604,388102.121429369,0
MS,20220604,0,0
MT,20220604,848159.24577064,0
WA,20220604,750591.044185261,91844.133206049
NH,20220604,221014.588812146,0
CA,20220604,0,582595.661586966
ND,20220604,1017965.1030337,0
LA,20220604,0,0
VT,20220604,30045.1057118114,0
FL,20220604,0,0
MI,20220604,62512.6339552894,2271855.19388983
MI,20220605,62512.6339552894,2271855.19388983
NY,20220605,388102.121429369,0
MS,20220605,0,0
AZ,20220605,0,439277.675443626
TX,20220605,2365.00868861899,7852368.74024916
MT,20220605,848159.24577064,0
ID,20220605,1784609.94102499,0
GA,20220605,0,0
MD,20220605,0,0
CA,20220605,0,582595.661586966
NH,20220605,221014.588812146,0
VT,20220605,30045.1057118114,0
ME,20220605,125738.589130178,0
MN,20220605,704576.057207259,0
MA,20220605,0,0
WA,20220605,750591.044185261,91844.133206049
ND,20220605,1017965.1030337,0
FL,20220605,0,0
LA,20220605,0,0
MS,20220606,0,0
NY,20220606,388102.121429369,0
MN,20220606,704576.057207259,0
GA,20220606,0,0
FL,20220606,0,0
ID,20220606,1784609.94102499,0
VT,20220606,30045.1057118114,0
LA,20220606,0,0
ND,20220606,1017965.1030337,0
MI,20220606,62512.6339552894,2271855.19388983
WA,20220606,750591.044185261,91844.133206049
MT,20220606,848159.24577064,0
ME,20220606,125738.589130178,0
CA,20220606,0,582595.661586966
MD,20220606,0,0
MA,20220606,0,0
AZ,20220606,0,439277.675443626
TX,20220606,2365.00868861899,7852368.74024916
NH,20220606,221014.588812146,0
WA,20220607,750591.044185261,91844.133206049
ID,20220607,1784609.94102499,0
MI,20220607,62512.6339552894,2271855.19388983
MN,20220607,704576.057207259,0
ND,20220607,1017965.1030337,0
ME,20220607,125738.589130178,0
NH,20220607,221014.588812146,0
LA,20220607,0,0
MT,20220607,848159.24577064,0
CA,20220607,0,582595.661586966
NY,20220607,388102.121429369,0
MD,20220607,0,0
TX,20220607,2365.00868861899,7852368.74024916
GA,20220607,0,0
FL,20220607,0,0
VT,20220607,30045.1057118114,0
MA,20220607,0,0
AZ,20220607,0,439277.675443626
MS,20220607,0,0
WA,20220608,750591.044185261,91844.133206049
GA,20220608,0,0
TX,20220608,2365.00868861899,7852368.74024916
FL,20220608,0,0
ND,20220608,1017965.1030337,0
CA,20220608,0,582595.661586966
MN,20220608,704576.057207259,0
MA,20220608,0,0
ME,20220608,125738.589130178,0
NY,20220608,388102.121429369,0
AZ,20220608,0,439277.675443626
MT,20220608,848159.24577064,0
MI,20220608,62512.6339552894,2271855.19388983
LA,20220608,0,0
NH,20220608,221014.588812146,0
MS,20220608,0,0
ID,20220608,1784609.94102499,0
VT,20220608,30045.1057118114,0
MD,20220608,0,0
ID,20220609,1784609.94102499,0
ME,20220609,125738.589130178,0
WA,20220609,750591.044185261,91844.133206049
MN,20220609,704576.057207259,0
ND,20220609,1017965.1030337,0
TX,20220609,2365.00868861899,7852368.74024916
NH,20220609,221014.588812146,0
LA,20220609,0,0
GA,20220609,0,0
VT,20220609,30045.1057118114,0
MA,20220609,0,0
AZ,20220609,0,439277.675443626
CA,20220609,0,582595.661586966
MD,20220609,0,0
MT,20220609,848159.24577064,0
MS,20220609,0,0
NY,20220609,388102.121429369,0
FL,20220609,0,0
MI,20220609,62512.6339552894,2271855.19388983
NH,20220701,268393.812794179,0
GA,20220701,0,0
ND,20220701,1236187.78634951,0
MT,20220701,1029980.39655429,0
MD,20220701,0,0
NY,20220701,471300.146672548,0
TX,20220701,2871.9990958123,7083638.37090451
FL,20220701,0,0
CA,20220701,0,525978.267203234
WA,20220701,911496.355425088,82852.7859098207
MN,20220701,855617.067695363,0
MI,20220701,75913.5596669938,2049445.35297842
LA,20220701,0,0
VT,20220701,36485.9194188815,0
MS,20220701,0,0
ID,20220701,2167179.41108043,0
MA,20220701,0,0
ME,20220701,152693.356277459,0
AZ,20220701,0,402913.175420479
TX,20220710,2871.9990958123,7083638.37090451
ND,20220710,1236187.78634951,0
CA,20220710,0,525978.267203234
MD,20220710,0,0
VT,20220710,36485.9194188815,0
MS,20220710,0,0
NY,20220710,471300.146672548,0
AZ,20220710,0,402913.175420479
ID,20220710,2167179.41108043,0
WA,20220710,911496.355425088,82852.7859098207
MT,20220710,1029980.39655429,0
FL,20220710,0,0
MN,20220710,855617.067695363,0
MI,20220710,75913.5596669938,2049445.35297842
NH,20220710,268393.812794179,0
ME,20220710,152693.356277459,0
GA,20220710,0,0
MA,20220710,0,0
LA,20220710,0,0
LA,20220711,0,0
NH,20220711,268393.812794179,0
MI,20220711,75913.5596669938,2049445.35297842
TX,20220711,2871.9990958123,7083638.37090451
MD,20220711,0,0
ID,20220711,2167179.41108043,0
VT,20220711,36485.9194188815,0
AZ,20220711,0,402913.175420479
FL,20220711,0,0
MN,20220711,855617.067695363,0
MT,20220711,1029980.39655429,0
MA,20220711,0,0
MS,20220711,0,0
NY,20220711,471300.146672548,0
WA,20220711,911496.355425088,82852.7859098207
ME,20220711,152693.356277459,0
CA,20220711,0,525978.267203234
GA,20220711,0,0
ND,20220711,1236187.78634951,0
MN,20220712,855617.067695363,0
ID,20220712,2167179.41108043,0
FL,20220712,0,0
LA,20220712,0,0
NY,20220712,471300.146672548,0
VT,20220712,36485.9194188815,0
AZ,20220712,0,402913.175420479
ME,20220712,152693.356277459,0
MD,20220712,0,0
MS,20220712,0,0
WA,20220712,911496.355425088,82852.7859098207
MA,20220712,0,0
CA,20220712,0,525978.267203234
NH,20220712,268393.812794179,0
ND,20220712,1236187.78634951,0
MT,20220712,1029980.39655429,0
TX,20220712,2871.9990958123,7083638.37090451
GA,20220712,0,0
MI,20220712,75913.5596669938,2049445.35297842
NY,20220713,471300.146672548,0
MS,20220713,0,0
TX,20220713,2871.9990958123,7083638.37090451
NH,20220713,268393.812794179,0
CA,20220713,0,525978.267203234
MN,20220713,855617.067695363,0
LA,20220713,0,0
ID,20220713,2167179.41108043,0
ME,20220713,152693.356277459,0
MT,20220713,1029980.39655429,0
MD,20220713,0,0
VT,20220713,36485.9194188815,0
ND,20220713,1236187.78634951,0
WA,20220713,911496.355425088,82852.7859098207
FL,20220713,0,0
AZ,20220713,0,402913.175420479
MA,20220713,0,0
GA,20220713,0,0
MI,20220713,75913.5596669938,2049445.35297842
LA,20220714,0,0
MT,20220714,1029980.39655429,0
MI,20220714,75913.5596669938,2049445.35297842
AZ,20220714,0,402913.175420479
MA,20220714,0,0
ID,20220714,2167179.41108043,0
CA,20220714,0,525978.267203234
TX,20220714,2871.9990958123,7083638.37090451
ME,20220714,152693.356277459,0
WA,20220714,911496.355425088,82852.7859098207
NH,20220714,268393.812794179,0
ND,20220714,1236187.78634951,0
MN,20220714,855617.067695363,0
MD,20220714,0,0
NY,20220714,471300.146672548,0
FL,20220714,0,0
MS,20220714,0,0
VT,20220714,36485.9194188815,0
GA,20220714,0,0
FL,20220715,0,0
VT,20220715,36485.9194188815,0
MD,20220715,0,0
MS,20220715,0,0
MI,20220715,75913.5596669938,2049445.35297842
NH,20220715,268393.812794179,0
ID,20220715,2167179.41108043,0
MA,20220715,0,0
GA,20220715,0,0
LA,20220715,0,0
TX,20220715,2871.9990958123,7083638.37090451
WA,20220715,911496.355425088,82852.7859098207
NY,20220715,471300.146672548,0
ME,20220715,152693.356277459,0
MN,20220715,855617.067695363,0
MT,20220715,1029980.39655429,0
AZ,20220715,0,402913.175420479
ND,20220715,1236187.78634951,0
CA,20220715,0,525978.267203234
GA,20220716,0,0
MN,20220716,855617.067695363,0
FL,20220716,0,0
VT,20220716,36485.9194188815,0
AZ,20220716,0,402913.175420479
NH,20220716,268393.812794179,0
MA,20220716,0,0
ID,20220716,2167179.41108043,0
LA,20220716,0,0
CA,20220716,0,525978.267203234
MD,20220716,0,0
NY,20220716,471300.146672548,0
MT,20220716,1029980.39655429,0
MI,20220716,75913.5596669938,2049445.35297842
ND,20220716,1236187.78634951,0
MS,20220716,0,0
ME,20220716,152693.356277459,0
TX,20220716,2871.9990958123,7083638.37090451
WA,20220716,911496.355425088,82852.7859098207
NY,20220717,471300.146672548,0
NH,20220717,268393.812794179,0
MS,20220717,0,0
TX,20220717,2871.9990958123,7083638.37090451
ME,20220717,152693.356277459,0
MI,20220717,75913.5596669938,2049445.35297842
VT,20220717,36485.9194188815,0
