GAS_ZONES,TIMESERIES,LNG_import_ref_quantity
MD,20170722,20813.8621549761
ME,20170722,0
VT,20170722,0
NH,20170722,0
LA,20170722,0
WA,20170722,0
MT,20170722,0
FL,20170722,0
MI,20170722,0
GA,20170722,21880.8106424913
CA,20170722,0
MA,20170722,137722.633517116
ND,20170722,0
TX,20170722,0
AZ,20170722,0
MN,20170722,0
ID,20170722,0
MS,20170722,0
NY,20170722,0
MT,20170723,0
MD,20170723,20813.8621549761
NY,20170723,0
VT,20170723,0
ND,20170723,0
WA,20170723,0
ID,20170723,0
ME,20170723,0
NH,20170723,0
MA,20170723,137722.633517116
MI,20170723,0
LA,20170723,0
GA,20170723,21880.8106424913
MS,20170723,0
TX,20170723,0
FL,20170723,0
CA,20170723,0
AZ,20170723,0
MN,20170723,0
ND,20170724,0
FL,20170724,0
LA,20170724,0
MS,20170724,0
VT,20170724,0
ID,20170724,0
WA,20170724,0
MN,20170724,0
MD,20170724,20813.8621549761
GA,20170724,21880.8106424913
NY,20170724,0
TX,20170724,0
NH,20170724,0
MI,20170724,0
CA,20170724,0
ME,20170724,0
MA,20170724,137722.633517116
MT,20170724,0
AZ,20170724,0
NH,20170725,0
MT,20170725,0
MS,20170725,0
GA,20170725,21880.8106424913
MD,20170725,20813.8621549761
WA,20170725,0
MN,20170725,0
MA,20170725,137722.633517116
ID,20170725,0
ND,20170725,0
TX,20170725,0
ME,20170725,0
AZ,20170725,0
FL,20170725,0
VT,20170725,0
MI,20170725,0
LA,20170725,0
NY,20170725,0
CA,20170725,0
FL,20170726,0
MD,20170726,20813.8621549761
ND,20170726,0
MN,20170726,0
NH,20170726,0
MS,20170726,0
LA,20170726,0
VT,20170726,0
TX,20170726,0
MT,20170726,0
GA,20170726,21880.8106424913
AZ,20170726,0
MI,20170726,0
ME,20170726,0
WA,20170726,0
CA,20170726,0
MA,20170726,137722.633517116
NY,20170726,0
ID,20170726,0
NH,20170727,0
MS,20170727,0
ME,20170727,0
MD,20170727,20813.8621549761
VT,20170727,0
GA,20170727,21880.8106424913
MA,20170727,137722.633517116
ID,20170727,0
MI,20170727,0
LA,20170727,0
ND,20170727,0
NY,20170727,0
TX,20170727,0
WA,20170727,0
AZ,20170727,0
MN,20170727,0
FL,20170727,0
MT,20170727,0
CA,20170727,0
LA,20170728,0
MS,20170728,0
NY,20170728,0
MN,20170728,0
ME,20170728,0
GA,20170728,21880.8106424913
FL,20170728,0
MD,20170728,20813.8621549761
TX,20170728,0
MT,20170728,0
MI,20170728,0
CA,20170728,0
VT,20170728,0
NH,20170728,0
AZ,20170728,0
ND,20170728,0
ID,20170728,0
MA,20170728,137722.633517116
WA,20170728,0
LA,20170729,0
MA,20170729,137722.633517116
ME,20170729,0
ID,20170729,0
ND,20170729,0
GA,20170729,21880.8106424913
MS,20170729,0
TX,20170729,0
NH,20170729,0
MD,20170729,20813.8621549761
MN,20170729,0
VT,20170729,0
MT,20170729,0
FL,20170729,0
AZ,20170729,0
MI,20170729,0
NY,20170729,0
CA,20170729,0
WA,20170729,0
MI,20170703,0
WA,20170703,0
AZ,20170703,0
CA,20170703,0
MA,20170703,137722.633517116
MD,20170703,20813.8621549761
NH,20170703,0
LA,20170703,0
VT,20170703,0
GA,20170703,21880.8106424913
ME,20170703,0
MS,20170703,0
ID,20170703,0
FL,20170703,0
ND,20170703,0
MN,20170703,0
NY,20170703,0
MT,20170703,0
TX,20170703,0
CA,20170730,0
GA,20170730,21880.8106424913
ME,20170730,0
LA,20170730,0
VT,20170730,0
ND,20170730,0
FL,20170730,0
WA,20170730,0
MT,20170730,0
NH,20170730,0
ID,20170730,0
AZ,20170730,0
TX,20170730,0
MI,20170730,0
MS,20170730,0
MN,20170730,0
MD,20170730,20813.8621549761
MA,20170730,137722.633517116
NY,20170730,0
CA,20170731,0
WA,20170731,0
MA,20170731,137722.633517116
TX,20170731,0
ID,20170731,0
ND,20170731,0
NH,20170731,0
ME,20170731,0
MI,20170731,0
FL,20170731,0
VT,20170731,0
LA,20170731,0
MD,20170731,20813.8621549761
AZ,20170731,0
MT,20170731,0
NY,20170731,0
GA,20170731,21880.8106424913
MS,20170731,0
MN,20170731,0
MI,20170704,0
NH,20170704,0
WA,20170704,0
ID,20170704,0
FL,20170704,0
TX,20170704,0
NY,20170704,0
LA,20170704,0
AZ,20170704,0
ME,20170704,0
MS,20170704,0
ND,20170704,0
MT,20170704,0
CA,20170704,0
VT,20170704,0
MN,20170704,0
MA,20170704,137722.633517116
GA,20170704,21880.8106424913
MD,20170704,20813.8621549761
MN,20170705,0
NY,20170705,0
MI,20170705,0
WA,20170705,0
ID,20170705,0
AZ,20170705,0
MD,20170705,20813.8621549761
LA,20170705,0
MA,20170705,137722.633517116
TX,20170705,0
FL,20170705,0
MS,20170705,0
MT,20170705,0
VT,20170705,0
CA,20170705,0
NH,20170705,0
ME,20170705,0
ND,20170705,0
GA,20170705,21880.8106424913
GA,20170706,21880.8106424913
MS,20170706,0
ID,20170706,0
NY,20170706,0
MN,20170706,0
ME,20170706,0
ND,20170706,0
TX,20170706,0
WA,20170706,0
MT,20170706,0
VT,20170706,0
CA,20170706,0
AZ,20170706,0
MA,20170706,137722.633517116
FL,20170706,0
MI,20170706,0
MD,20170706,20813.8621549761
NH,20170706,0
LA,20170706,0
MT,20170707,0
NH,20170707,0
VT,20170707,0
ME,20170707,0
LA,20170707,0
GA,20170707,21880.8106424913
WA,20170707,0
ID,20170707,0
AZ,20170707,0
FL,20170707,0
CA,20170707,0
MS,20170707,0
MA,20170707,137722.633517116
ND,20170707,0
TX,20170707,0
MN,20170707,0
NY,20170707,0
MI,20170707,0
MD,20170707,20813.8621549761
MA,20170708,137722.633517116
NY,20170708,0
VT,20170708,0
MI,20170708,0
ME,20170708,0
TX,20170708,0
MS,20170708,0
MD,20170708,20813.8621549761
WA,20170708,0
GA,20170708,21880.8106424913
LA,20170708,0
MT,20170708,0
FL,20170708,0
CA,20170708,0
MN,20170708,0
ND,20170708,0
ID,20170708,0
NH,20170708,0
AZ,20170708,0
LA,20170709,0
NH,20170709,0
VT,20170709,0
NY,20170709,0
ND,20170709,0
ID,20170709,0
ME,20170709,0
MS,20170709,0
AZ,20170709,0
MD,20170709,20813.8621549761
FL,20170709,0
CA,20170709,0
WA,20170709,0
MI,20170709,0
TX,20170709,0
MA,20170709,137722.633517116
MT,20170709,0
MN,20170709,0
GA,20170709,21880.8106424913
FL,20170801,0
VT,20170801,0
LA,20170801,0
MS,20170801,0
MT,20170801,0
MI,20170801,0
MN,20170801,0
ID,20170801,0
CA,20170801,0
NH,20170801,0
WA,20170801,0
MD,20170801,17088.6661113191
GA,20170801,17964.6556958261
ND,20170801,0
ME,20170801,0
MA,20170801,113073.493166327
AZ,20170801,0
NY,20170801,0
TX,20170801,0
ND,20170810,0
MD,20170810,17088.6661113191
TX,20170810,0
MS,20170810,0
NH,20170810,0
MN,20170810,0
MA,20170810,113073.493166327
LA,20170810,0
NY,20170810,0
GA,20170810,17964.6556958261
FL,20170810,0
ID,20170810,0
WA,20170810,0
VT,20170810,0
CA,20170810,0
AZ,20170810,0
ME,20170810,0
MI,20170810,0
MT,20170810,0
ND,20170811,0
MT,20170811,0
NH,20170811,0
VT,20170811,0
TX,20170811,0
ID,20170811,0
ME,20170811,0
WA,20170811,0
MA,20170811,113073.493166327
MN,20170811,0
FL,20170811,0
LA,20170811,0
NY,20170811,0
AZ,20170811,0
CA,20170811,0
MS,20170811,0
MI,20170811,0
GA,20170811,17964.6556958261
MD,20170811,17088.6661113191
MA,20170812,113073.493166327
NH,20170812,0
ND,20170812,0
MD,20170812,17088.6661113191
TX,20170812,0
WA,20170812,0
AZ,20170812,0
MT,20170812,0
FL,20170812,0
ID,20170812,0
NY,20170812,0
MI,20170812,0
ME,20170812,0
CA,20170812,0
MS,20170812,0
LA,20170812,0
GA,20170812,17964.6556958261
VT,20170812,0
MN,20170812,0
MI,20170813,0
CA,20170813,0
WA,20170813,0
FL,20170813,0
ID,20170813,0
MA,20170813,113073.493166327
MS,20170813,0
ND,20170813,0
TX,20170813,0
MD,20170813,17088.6661113191
NY,20170813,0
GA,20170813,17964.6556958261
VT,20170813,0
LA,20170813,0
AZ,20170813,0
MN,20170813,0
MT,20170813,0
NH,20170813,0
ME,20170813,0
CA,20170814,0
FL,20170814,0
MD,20170814,17088.6661113191
MA,20170814,113073.493166327
TX,20170814,0
NY,20170814,0
WA,20170814,0
ME,20170814,0
ID,20170814,0
MN,20170814,0
ND,20170814,0
VT,20170814,0
MS,20170814,0
LA,20170814,0
NH,20170814,0
AZ,20170814,0
GA,20170814,17964.6556958261
MI,20170814,0
MT,20170814,0
AZ,20170815,0
TX,20170815,0
ND,20170815,0
MS,20170815,0
NH,20170815,0
WA,20170815,0
GA,20170815,17964.6556958261
FL,20170815,0
MT,20170815,0
MN,20170815,0
MD,20170815,17088.6661113191
CA,20170815,0
VT,20170815,0
ME,20170815,0
ID,20170815,0
MA,20170815,113073.493166327
LA,20170815,0
NY,20170815,0
MI,20170815,0
AZ,20170816,0
NH,20170816,0
LA,20170816,0
FL,20170816,0
GA,20170816,17964.6556958261
ID,20170816,0
NY,20170816,0
ND,20170816,0
CA,20170816,0
WA,20170816,0
MS,20170816,0
ME,20170816,0
VT,20170816,0
TX,20170816,0
MA,20170816,113073.493166327
MN,20170816,0
MT,20170816,0
MI,20170816,0
MD,20170816,17088.6661113191
FL,20170817,0
AZ,20170817,0
ND,20170817,0
MS,20170817,0
GA,20170817,17964.6556958261
MT,20170817,0
NY,20170817,0
VT,20170817,0
MA,20170817,113073.493166327
NH,20170817,0
CA,20170817,0
MI,20170817,0
TX,20170817,0
LA,20170817,0
MD,20170817,17088.6661113191
WA,20170817,0
ME,20170817,0
MN,20170817,0
ID,20170817,0
VT,20170818,0
MN,20170818,0
ND,20170818,0
LA,20170818,0
CA,20170818,0
AZ,20170818,0
NH,20170818,0
ME,20170818,0
MS,20170818,0
MA,20170818,113073.493166327
TX,20170818,0
NY,20170818,0
WA,20170818,0
FL,20170818,0
MI,20170818,0
MD,20170818,17088.6661113191
ID,20170818,0
GA,20170818,17964.6556958261
MT,20170818,0
NH,20170819,0
MN,20170819,0
VT,20170819,0
CA,20170819,0
AZ,20170819,0
FL,20170819,0
TX,20170819,0
ME,20170819,0
MD,20170819,17088.6661113191
MA,20170819,113073.493166327
MI,20170819,0
ID,20170819,0
ND,20170819,0
GA,20170819,17964.6556958261
LA,20170819,0
MT,20170819,0
NY,20170819,0
WA,20170819,0
MS,20170819,0
LA,20170802,0
MT,20170802,0
ME,20170802,0
TX,20170802,0
MN,20170802,0
WA,20170802,0
MS,20170802,0
MD,20170802,17088.6661113191
MA,20170802,113073.493166327
MI,20170802,0
VT,20170802,0
CA,20170802,0
ID,20170802,0
NH,20170802,0
AZ,20170802,0
FL,20170802,0
ND,20170802,0
GA,20170802,17964.6556958261
NY,20170802,0
AZ,20170820,0
ME,20170820,0
ID,20170820,0
FL,20170820,0
MT,20170820,0
TX,20170820,0
VT,20170820,0
MS,20170820,0
MD,20170820,17088.6661113191
MN,20170820,0
LA,20170820,0
MA,20170820,113073.493166327
CA,20170820,0
WA,20170820,0
ND,20170820,0
NY,20170820,0
GA,20170820,17964.6556958261
NH,20170820,0
MI,20170820,0
ND,20170821,0
LA,20170821,0
ME,20170821,0
VT,20170821,0
NH,20170821,0
TX,20170821,0
MS,20170821,0
CA,20170821,0
MD,20170821,17088.6661113191
AZ,20170821,0
MN,20170821,0
MI,20170821,0
GA,20170821,17964.6556958261
ID,20170821,0
MA,20170821,113073.493166327
WA,20170821,0
MT,20170821,0
NY,20170821,0
FL,20170821,0
NH,20170822,0
ID,20170822,0
MA,20170822,113073.493166327
ND,20170822,0
MT,20170822,0
VT,20170822,0
CA,20170822,0
TX,20170822,0
ME,20170822,0
WA,20170822,0
MS,20170822,0
MI,20170822,0
MN,20170822,0
NY,20170822,0
FL,20170822,0
LA,20170822,0
MD,20170822,17088.6661113191
AZ,20170822,0
GA,20170822,17964.6556958261
MA,20170823,113073.493166327
CA,20170823,0
MD,20170823,17088.6661113191
ME,20170823,0
GA,20170823,17964.6556958261
TX,20170823,0
ID,20170823,0
ND,20170823,0
MN,20170823,0
FL,20170823,0
MT,20170823,0
NY,20170823,0
AZ,20170823,0
MS,20170823,0
WA,20170823,0
VT,20170823,0
LA,20170823,0
NH,20170823,0
MI,20170823,0
ND,20170824,0
LA,20170824,0
MA,20170824,113073.493166327
ID,20170824,0
MS,20170824,0
MN,20170824,0
ME,20170824,0
CA,20170824,0
TX,20170824,0
NH,20170824,0
WA,20170824,0
FL,20170824,0
MT,20170824,0
AZ,20170824,0
NY,20170824,0
VT,20170824,0
GA,20170824,17964.6556958261
MI,20170824,0
MD,20170824,17088.6661113191
FL,20170825,0
MI,20170825,0
MA,20170825,113073.493166327
CA,20170825,0
AZ,20170825,0
ND,20170825,0
ID,20170825,0
VT,20170825,0
WA,20170825,0
GA,20170825,17964.6556958261
NH,20170825,0
ME,20170825,0
MN,20170825,0
LA,20170825,0
MS,20170825,0
TX,20170825,0
NY,20170825,0
MD,20170825,17088.6661113191
MT,20170825,0
NY,20170826,0
GA,20170826,17964.6556958261
ME,20170826,0
ND,20170826,0
FL,20170826,0
AZ,20170826,0
NH,20170826,0
MD,20170826,17088.6661113191
LA,20170826,0
MS,20170826,0
CA,20170826,0
MT,20170826,0
MN,20170826,0
ID,20170826,0
TX,20170826,0
VT,20170826,0
WA,20170826,0
MA,20170826,113073.493166327
MI,20170826,0
VT,20170827,0
ID,20170827,0
TX,20170827,0
MD,20170827,17088.6661113191
MS,20170827,0
CA,20170827,0
MN,20170827,0
MI,20170827,0
MA,20170827,113073.493166327
MT,20170827,0
ME,20170827,0
LA,20170827,0
NH,20170827,0
FL,20170827,0
AZ,20170827,0
NY,20170827,0
WA,20170827,0
GA,20170827,17964.6556958261
ND,20170827,0
VT,20170828,0
MA,20170828,113073.493166327
CA,20170828,0
MI,20170828,0
TX,20170828,0
MT,20170828,0
ND,20170828,0
MD,20170828,17088.6661113191
AZ,20170828,0
ID,20170828,0
MN,20170828,0
NH,20170828,0
NY,20170828,0
GA,20170828,17964.6556958261
MS,20170828,0
WA,20170828,0
FL,20170828,0
LA,20170828,0
ME,20170828,0
ME,20170829,0
MI,20170829,0
VT,20170829,0
ID,20170829,0
MT,20170829,0
MD,20170829,17088.6661113191
NH,20170829,0
FL,20170829,0
TX,20170829,0
NY,20170829,0
WA,20170829,0
GA,20170829,17964.6556958261
MA,20170829,113073.493166327
LA,20170829,0
MS,20170829,0
CA,20170829,0
MN,20170829,0
ND,20170829,0
AZ,20170829,0
LA,20170803,0
WA,20170803,0
ID,20170803,0
MI,20170803,0
VT,20170803,0
MN,20170803,0
FL,20170803,0
MS,20170803,0
ND,20170803,0
MD,20170803,17088.6661113191
GA,20170803,17964.6556958261
AZ,20170803,0
TX,20170803,0
MA,20170803,113073.493166327
NY,20170803,0
CA,20170803,0
NH,20170803,0
MT,20170803,0
ME,20170803,0
NH,20170830,0
GA,20170830,17964.6556958261
CA,20170830,0
MS,20170830,0
MT,20170830,0
ID,20170830,0
ND,20170830,0
FL,20170830,0
TX,20170830,0
MA,20170830,113073.493166327
ME,20170830,0
VT,20170830,0
NY,20170830,0
WA,20170830,0
AZ,20170830,0
LA,20170830,0
MD,20170830,17088.6661113191
MI,20170830,0
MN,20170830,0
VT,20170831,0
NH,20170831,0
WA,20170831,0
ND,20170831,0
TX,20170831,0
GA,20170831,17964.6556958261
MI,20170831,0
MS,20170831,0
MA,20170831,113073.493166327
AZ,20170831,0
LA,20170831,0
MT,20170831,0
ME,20170831,0
ID,20170831,0
MN,20170831,0
FL,20170831,0
NY,20170831,0
CA,20170831,0
MD,20170831,17088.6661113191
CA,20170804,0
MD,20170804,17088.6661113191
MN,20170804,0
MI,20170804,0
FL,20170804,0
WA,20170804,0
ME,20170804,0
NY,20170804,0
MA,20170804,113073.493166327
NH,20170804,0
MT,20170804,0
ND,20170804,0
VT,20170804,0
GA,20170804,17964.6556958261
LA,20170804,0
TX,20170804,0
AZ,20170804,0
ID,20170804,0
MS,20170804,0
NY,20170805,0
ME,20170805,0
MD,20170805,17088.6661113191
GA,20170805,17964.6556958261
MS,20170805,0
ID,20170805,0
FL,20170805,0
MI,20170805,0
MN,20170805,0
WA,20170805,0
AZ,20170805,0
NH,20170805,0
MT,20170805,0
MA,20170805,113073.493166327
ND,20170805,0
TX,20170805,0
LA,20170805,0
CA,20170805,0
VT,20170805,0
MD,20170806,17088.6661113191
GA,20170806,17964.6556958261
LA,20170806,0
MT,20170806,0
ND,20170806,0
NY,20170806,0
NH,20170806,0
MS,20170806,0
VT,20170806,0
ME,20170806,0
WA,20170806,0
FL,20170806,0
AZ,20170806,0
MN,20170806,0
CA,20170806,0
ID,20170806,0
TX,20170806,0
MI,20170806,0
MA,20170806,113073.493166327
TX,20170807,0
MS,20170807,0
MT,20170807,0
ND,20170807,0
ME,20170807,0
WA,20170807,0
MD,20170807,17088.6661113191
VT,20170807,0
FL,20170807,0
NH,20170807,0
MA,20170807,113073.493166327
CA,20170807,0
GA,20170807,17964.6556958261
LA,20170807,0
MN,20170807,0
NY,20170807,0
ID,20170807,0
MI,20170807,0
AZ,20170807,0
FL,20170808,0
NH,20170808,0
ND,20170808,0
WA,20170808,0
MD,20170808,17088.6661113191
TX,20170808,0
NY,20170808,0
MS,20170808,0
MA,20170808,113073.493166327
LA,20170808,0
MT,20170808,0
ME,20170808,0
GA,20170808,17964.6556958261
ID,20170808,0
AZ,20170808,0
MN,20170808,0
MI,20170808,0
CA,20170808,0
VT,20170808,0
MI,20170809,0
MA,20170809,113073.493166327
WA,20170809,0
LA,20170809,0
TX,20170809,0
MN,20170809,0
ND,20170809,0
FL,20170809,0
MD,20170809,17088.6661113191
ID,20170809,0
NY,20170809,0
GA,20170809,17964.6556958261
MT,20170809,0
ME,20170809,0
AZ,20170809,0
NH,20170809,0
VT,20170809,0
CA,20170809,0
MS,20170809,0
GA,20170901,22049.8203225573
MS,20170901,0
ME,20170901,0
FL,20170901,0
NH,20170901,0
NY,20170901,0
LA,20170901,0
WA,20170901,0
MN,20170901,0
MI,20170901,0
ID,20170901,0
TX,20170901,0
AZ,20170901,0
MT,20170901,0
CA,20170901,0
MD,20170901,20974.6306128375
ND,20170901,0
MA,20170901,138786.417606695
VT,20170901,0
NH,20170910,0
WA,20170910,0
FL,20170910,0
AZ,20170910,0
MT,20170910,0
GA,20170910,22049.8203225573
NY,20170910,0
ME,20170910,0
TX,20170910,0
ID,20170910,0
MD,20170910,20974.6306128375
ND,20170910,0
CA,20170910,0
LA,20170910,0
MS,20170910,0
MI,20170910,0
MN,20170910,0
MA,20170910,138786.417606695
VT,20170910,0
MT,20170911,0
MN,20170911,0
MI,20170911,0
MD,20170911,20974.6306128375
LA,20170911,0
FL,20170911,0
GA,20170911,22049.8203225573
NY,20170911,0
WA,20170911,0
ND,20170911,0
MA,20170911,138786.417606695
NH,20170911,0
AZ,20170911,0
MS,20170911,0
CA,20170911,0
ME,20170911,0
VT,20170911,0
TX,20170911,0
ID,20170911,0
WA,20170912,0
FL,20170912,0
MN,20170912,0
NH,20170912,0
MA,20170912,138786.417606695
ND,20170912,0
LA,20170912,0
ID,20170912,0
NY,20170912,0
MS,20170912,0
MT,20170912,0
MI,20170912,0
AZ,20170912,0
MD,20170912,20974.6306128375
GA,20170912,22049.8203225573
CA,20170912,0
VT,20170912,0
ME,20170912,0
TX,20170912,0
GA,20170913,22049.8203225573
NY,20170913,0
FL,20170913,0
ID,20170913,0
MN,20170913,0
MS,20170913,0
NH,20170913,0
LA,20170913,0
AZ,20170913,0
MT,20170913,0
VT,20170913,0
MD,20170913,20974.6306128375
MI,20170913,0
TX,20170913,0
MA,20170913,138786.417606695
ME,20170913,0
ND,20170913,0
WA,20170913,0
CA,20170913,0
NH,20170914,0
FL,20170914,0
ID,20170914,0
MD,20170914,20974.6306128375
ND,20170914,0
MN,20170914,0
NY,20170914,0
TX,20170914,0
ME,20170914,0
LA,20170914,0
MI,20170914,0
GA,20170914,22049.8203225573
MT,20170914,0
WA,20170914,0
CA,20170914,0
AZ,20170914,0
MA,20170914,138786.417606695
VT,20170914,0
MS,20170914,0
MS,20170915,0
VT,20170915,0
NY,20170915,0
MN,20170915,0
ND,20170915,0
ME,20170915,0
ID,20170915,0
GA,20170915,22049.8203225573
FL,20170915,0
MT,20170915,0
CA,20170915,0
TX,20170915,0
MA,20170915,138786.417606695
AZ,20170915,0
LA,20170915,0
MI,20170915,0
WA,20170915,0
MD,20170915,20974.6306128375
NH,20170915,0
LA,20170916,0
MS,20170916,0
GA,20170916,22049.8203225573
WA,20170916,0
MN,20170916,0
MT,20170916,0
VT,20170916,0
AZ,20170916,0
TX,20170916,0
ND,20170916,0
ID,20170916,0
CA,20170916,0
MI,20170916,0
ME,20170916,0
NH,20170916,0
MA,20170916,138786.417606695
FL,20170916,0
NY,20170916,0
MD,20170916,20974.6306128375
MS,20170917,0
FL,20170917,0
WA,20170917,0
NY,20170917,0
MN,20170917,0
AZ,20170917,0
ND,20170917,0
VT,20170917,0
TX,20170917,0
GA,20170917,22049.8203225573
LA,20170917,0
NH,20170917,0
ME,20170917,0
CA,20170917,0
MT,20170917,0
MD,20170917,20974.6306128375
MA,20170917,138786.417606695
ID,20170917,0
MI,20170917,0
GA,20170918,22049.8203225573
ID,20170918,0
ME,20170918,0
CA,20170918,0
WA,20170918,0
FL,20170918,0
MN,20170918,0
MT,20170918,0
NH,20170918,0
NY,20170918,0
MS,20170918,0
TX,20170918,0
VT,20170918,0
AZ,20170918,0
LA,20170918,0
ND,20170918,0
MI,20170918,0
MD,20170918,20974.6306128375
MA,20170918,138786.417606695
GA,20170919,22049.8203225573
WA,20170919,0
ID,20170919,0
LA,20170919,0
CA,20170919,0
NY,20170919,0
MD,20170919,20974.6306128375
AZ,20170919,0
FL,20170919,0
TX,20170919,0
MN,20170919,0
NH,20170919,0
MS,20170919,0
ND,20170919,0
MT,20170919,0
MI,20170919,0
VT,20170919,0
ME,20170919,0
MA,20170919,138786.417606695
CA,20170902,0
GA,20170902,22049.8203225573
VT,20170902,0
ID,20170902,0
ME,20170902,0
LA,20170902,0
MS,20170902,0
MA,20170902,138786.417606695
TX,20170902,0
FL,20170902,0
AZ,20170902,0
MT,20170902,0
NH,20170902,0
MN,20170902,0
MD,20170902,20974.6306128375
MI,20170902,0
WA,20170902,0
ND,20170902,0
NY,20170902,0
LA,20170920,0
VT,20170920,0
WA,20170920,0
NY,20170920,0
FL,20170920,0
ND,20170920,0
MA,20170920,138786.417606695
MS,20170920,0
TX,20170920,0
MN,20170920,0
NH,20170920,0
MD,20170920,20974.6306128375
GA,20170920,22049.8203225573
CA,20170920,0
ME,20170920,0
AZ,20170920,0
MT,20170920,0
MI,20170920,0
ID,20170920,0
TX,20170921,0
MT,20170921,0
NY,20170921,0
AZ,20170921,0
WA,20170921,0
MD,20170921,20974.6306128375
GA,20170921,22049.8203225573
ND,20170921,0
MS,20170921,0
CA,20170921,0
VT,20170921,0
FL,20170921,0
ME,20170921,0
LA,20170921,0
MI,20170921,0
MN,20170921,0
NH,20170921,0
MA,20170921,138786.417606695
ID,20170921,0
MS,20170922,0
MN,20170922,0
NY,20170922,0
MD,20170922,20974.6306128375
CA,20170922,0
ID,20170922,0
LA,20170922,0
TX,20170922,0
ND,20170922,0
FL,20170922,0
AZ,20170922,0
MA,20170922,138786.417606695
MI,20170922,0
GA,20170922,22049.8203225573
ME,20170922,0
NH,20170922,0
MT,20170922,0
WA,20170922,0
VT,20170922,0
FL,20170923,0
MI,20170923,0
ME,20170923,0
AZ,20170923,0
ND,20170923,0
MD,20170923,20974.6306128375
MN,20170923,0
VT,20170923,0
WA,20170923,0
MA,20170923,138786.417606695
NY,20170923,0
NH,20170923,0
CA,20170923,0
MS,20170923,0
MT,20170923,0
ID,20170923,0
LA,20170923,0
TX,20170923,0
GA,20170923,22049.8203225573
TX,20170924,0
NH,20170924,0
MN,20170924,0
LA,20170924,0
VT,20170924,0
MT,20170924,0
AZ,20170924,0
ND,20170924,0
CA,20170924,0
ME,20170924,0
WA,20170924,0
MI,20170924,0
NY,20170924,0
MA,20170924,138786.417606695
MS,20170924,0
MD,20170924,20974.6306128375
FL,20170924,0
ID,20170924,0
GA,20170924,22049.8203225573
ND,20170925,0
NH,20170925,0
MN,20170925,0
NY,20170925,0
WA,20170925,0
MT,20170925,0
LA,20170925,0
ID,20170925,0
MD,20170925,20974.6306128375
VT,20170925,0
TX,20170925,0
CA,20170925,0
ME,20170925,0
GA,20170925,22049.8203225573
FL,20170925,0
MI,20170925,0
MA,20170925,138786.417606695
MS,20170925,0
AZ,20170925,0
VT,20170926,0
ME,20170926,0
NH,20170926,0
MA,20170926,138786.417606695
LA,20170926,0
ID,20170926,0
MN,20170926,0
MI,20170926,0
WA,20170926,0
NY,20170926,0
MT,20170926,0
ND,20170926,0
AZ,20170926,0
MS,20170926,0
MD,20170926,20974.6306128375
GA,20170926,22049.8203225573
TX,20170926,0
CA,20170926,0
FL,20170926,0
NY,20170927,0
MS,20170927,0
MA,20170927,138786.417606695
MD,20170927,20974.6306128375
FL,20170927,0
VT,20170927,0
NH,20170927,0
AZ,20170927,0
TX,20170927,0
MN,20170927,0
GA,20170927,22049.8203225573
ID,20170927,0
WA,20170927,0
ND,20170927,0
MI,20170927,0
LA,20170927,0
ME,20170927,0
MT,20170927,0
CA,20170927,0
NH,20170928,0
NY,20170928,0
WA,20170928,0
MA,20170928,138786.417606695
FL,20170928,0
ND,20170928,0
VT,20170928,0
MN,20170928,0
GA,20170928,22049.8203225573
MD,20170928,20974.6306128375
ME,20170928,0
LA,20170928,0
CA,20170928,0
MT,20170928,0
ID,20170928,0
TX,20170928,0
MS,20170928,0
AZ,20170928,0
MI,20170928,0
MD,20170929,20974.6306128375
NY,20170929,0
VT,20170929,0
AZ,20170929,0
ID,20170929,0
GA,20170929,22049.8203225573
MS,20170929,0
CA,20170929,0
WA,20170929,0
TX,20170929,0
LA,20170929,0
MI,20170929,0
MA,20170929,138786.417606695
NH,20170929,0
MT,20170929,0
ND,20170929,0
FL,20170929,0
ME,20170929,0
MN,20170929,0
FL,20170903,0
LA,20170903,0
MS,20170903,0
NH,20170903,0
AZ,20170903,0
VT,20170903,0
TX,20170903,0
MA,20170903,138786.417606695
ID,20170903,0
ND,20170903,0
MN,20170903,0
GA,20170903,22049.8203225573
CA,20170903,0
MI,20170903,0
MD,20170903,20974.6306128375
WA,20170903,0
ME,20170903,0
NY,20170903,0
MT,20170903,0
CA,20170930,0
NY,20170930,0
MA,20170930,138786.417606695
ND,20170930,0
MN,20170930,0
MI,20170930,0
MS,20170930,0
ID,20170930,0
VT,20170930,0
FL,20170930,0
MT,20170930,0
ME,20170930,0
NH,20170930,0
LA,20170930,0
TX,20170930,0
AZ,20170930,0
MD,20170930,20974.6306128375
GA,20170930,22049.8203225573
WA,20170930,0
FL,20170904,0
NY,20170904,0
ND,20170904,0
LA,20170904,0
MT,20170904,0
GA,20170904,22049.8203225573
AZ,20170904,0
MI,20170904,0
NH,20170904,0
VT,20170904,0
CA,20170904,0
TX,20170904,0
WA,20170904,0
MN,20170904,0
MS,20170904,0
ME,20170904,0
MA,20170904,138786.417606695
MD,20170904,20974.6306128375
ID,20170904,0
MI,20170905,0
VT,20170905,0
ND,20170905,0
WA,20170905,0
NY,20170905,0
FL,20170905,0
LA,20170905,0
MD,20170905,20974.6306128375
CA,20170905,0
ID,20170905,0
NH,20170905,0
MA,20170905,138786.417606695
TX,20170905,0
MN,20170905,0
GA,20170905,22049.8203225573
ME,20170905,0
AZ,20170905,0
